ontem	33
tava	53
conseguindo	5
engolir	2
água	31
hoje	45
sei	32
veia	30
tô	92
muita	43
toma	139
então	26
soninho	4
bom	62
alergia	70
graças	8
tontura	25
vim	2
starbucks	1
incrível	1
roacutan	2
antidepressivo	9
voltei	3
remédio	144
p	150
cólica	50
pra	807
pressão	12
baixa	27
anemia	4
so	17
to	137
nervosa	7
pq	138
efeitos	21
colaterais	18
chatos	4
bem	46
piores	4
formigamento	4
mãos	3
topiramato	9
tão	34
desgraçado	1
q	232
jogando	3
dormir	47
873485345	1
horas	15
dopada	3
maldita	12
febre	55
absurda	3
tomo	83
fez	22
abaixar	3
irmão	4
acima	7
600	14
poderia	1
entrar	19
explica	9
entao	3
acabei	8
tomar	284
rivotril	26
melhora	23
dor	321
time	4
domperidona	2
ricino	10
cabelo	25
cheiro	14
forte	37
estar	22
dando	35
alguém	22
conhece	1
mãe	21
sumatriptano	1
age	4
rápido	24
dá	88
menos	24
efeito	55
colateral	9
pode	94
curar	12
terrível	6
joelho	2
passou	35
gravidez	3
tomava	18
conseguia	4
levantar	2
passei	8
spray	1
nunca	19
ibuprofeno	77
aq	7
derretendo	1
nesse	15
controle	16
glicose	25
simples	4
receita	13
http	75
vibe5	2
saude	6
adeus	7
inchaco	3
estômago	133
oq	13
mim	30
causa	120
tendência	1
piorar	6
cirurgia	3
tomei	194
dois	40
olho	9
ta	75
inchado	5
kkkkkkkkkkkkk	1
grande	7
outro	17
pequeno	1
deu	63
dipirona	123
posso	35
4	19
2	81
lyrica	6
1	61
carbamazepina	9
ainda	90
o.	15
levantei	9
corpo	43
vulgo	2
amor	13
passo	13
quarto	3
escuro	2
intensa	7
vertigem	2
acho	60
ser	67
conta	13
diminuíram	1
faz	48
mês	10
n	88
rosto	13
gel	4
comprar	8
protegor	2
anti	31
usar	10
nada	73
creme	11
fico	28
relaxante	7
muscular	15
550	2
mg	47
naproxeno	12
tratei	2
logo	29
t	4
crises	11
amanhã	16
sentir	33
tá	105
sangue	30
ideal	4
causaram	2
milhões	2
mortes	3
aumentar	11
risco	9
doença	43
cardiovascular	2
molina	1
ent	2
nao	72
remedio	33
colica	4
aprender	1
viver	6
vicia	20
indo	5
garganta	86
inflamada	2
pois	23
levar	8
pessoa	17
coma	8
ter	93
lesões	2
cerebrais	2
irreversíveis	2
vivem	2
base	15
ataca	11
sinusite	13
viciado	1
álcool	27
cuide	1
dia	51
possa	2
ir	24
embora	6
igual	32
pânico	10
eterno	1
hj	19
agora	84
aguenta	2
penicilina	15
adivinha	2
passa	78
antibiótico	5
18	1
10	11
médica	11
captropril	1
aguentar	13
aí	68
senhor	3
unimed	2
edema	2
sentindo	33
febril	3
puta	13
imaginem	1
eventual	1
passar	43
falta	83
extrema	4
agitação	7
irritabilidade	1
vontade	12
chorar	6
overdose	3
gripe	10
doendo	6
kais	1
cigarro	19
ja	31
eh	38
snrz	1
vo	8
larga	1
sentiu	1
fica	23
baixo	6
demais	29
geralmente	4
ocorre	2
possui	6
vai	98
acordar	5
preciso	15
750	6
famosa	1
sabendo	1
naratriptana	11
única	8
coisa	40
resolve	13
qdo	5
ataco	2
antes	10
tipo	38
g	9
médico	28
deixar	9
diminui	7
vista	2
alcoolico	8
enfiando	1
agulha	3
injetar	2
derrama	13
pele	31
excita	13
paciente	4
muitas	4
vezes	26
pariu	4
paracetamol	55
comprimido	20
500	8
ml	1
ver	57
si	13
bastante	24
lidar	4
juntas	1
famigerado	3
vicio	6
minutos	4
dps	4
jantado	1
famigerada	1
ansiedade	85
deus	15
livre	2
estoque	9
20	8
1x	1
jejum	8
cortasse	1
fodida	3
miga	2
quase	40
todos	22
dias	35
vc	65
usou	3
enfia	1
cu	10
cartela	5
barriga	14
segundo	2
chá	22
seca	14
compra	7
mel	1
aliviar	22
regina	1
dar	29
merda	16
contra	75
tanto	24
noção	3
sendo	13
kit	2
omeprazol	127
típica	1
tomou	26
goró	1
noite	22
anterior	2
rolar	2
bolovo	2
groselha	2
gordura	2
carboidrato	2
sono	34
dms	3
cara	26
vacinou	1
arma	1
sonho	2
poder	12
diclofenaco	6
vossa	1
put	1
perna	9
berebenta	6
nenem	6
vacina	20
governo	3
temer	3
minuto	5
descanso	3
tosse	11
palpitação	6
aperto	12
peito	16
músculos	18
tensão	19
nó	7
descontrole	18
tremor	22
preveem	1
gravidade	1
pós	14
parto	3
www	38
bancodasaude	1
noticias	5
niveis	2
bebendo	3
cacete	1
levantando	1
surte	1
salvando	7
mental	6
demasiada	1
vou	92
acabou	14
antiácido	3
aqui	39
casa	19
daí	10
lembrei	7
acorda	6
monitoramento	1
consumo	3
principalmente	5
quesito	1
desceu	8
quente	13
45	2
cedo	8
andando	1
apoiando	1
paredes	1
continuo	6
mesma	9
diminuia	1
pouco	23
intensidade	1
morrendo	32
pílulas	2
raiva	6
humana	4
mato	6
grosso	4
tecnicodeagronegocio	2
blogspot	7
2016	17
12	15
cortam	2
anticoncepcional	9
assim	25
tenta	4
esconder	2
atras	2
fumaça	3
prazer	5
nicotina	17
embebeda	1
vodka	1
sódica	3
tira	61
resolveu	5
entornar	2
caneco	2
chorando	8
pitangas	1
tendo	8
experiência	2
tanta	38
cura	37
nitroglicerina	3
pastilhas	1
melhor	35
apareceu	3
vida	40
únicos	1
tiram	7
tbm	16
neurotica	1
lidocaina	1
vende	4
farmácias	3
manhã	13
pensei	1
desde	18
hora	19
acordei	17
desmaiei	2
nimesulida	83
barba	2
passam	4
saber	12
usam	3
tantos	2
nomes	1
msm	10
cloridrato	6
sertralina	21
aumentou	6
areia	1
azitromicina	5
adultos	1
autismo	1
maior	13
dessa	38
alivia	20
depressão	63
preguiça	5
deixa	22
almoçar	1
djaojdsoso	1
indisposta	1
coca	1
obviamente	1
cimetidina	4
8	24
ciclotimia	6
gastrite	89
alcoólico	18
facil	1
kkkk	4
aproveita	2
samu	2
prontidão	1
porque	31
inferno	4
adquiri	2
pessoal	3
esperar	7
di	3
hidratada	3
vaginite	2
inchaço	7
vagina	1
cefaléia	2
serotonina	14
dopamina	4
3	18
fazem	9
umas	16
desgraça	4
responsáveis	2
afeto	2
paixão	2
acabar	19
tentam	1
adiar	1
h1n1	2
menino	3
anos	10
cair	3
toalha	2
meia	6
perdida	2
parar	20
meio	11
remédios	19
atolados	2
cafeína	15
propósito	1
aguento	19
nessa	9
namorados	2
presente	3
sabe	13
stress	6
sabor	6
xarope	8
derrubou	4
subiu	1
parede	3
veio	4
vem	20
vindo	2
dona	2
morte	13
quer	18
vício	4
cocaína	5
estudos	3
tratamento	49
confusa	1
cuida	3
caso	10
controlar	17
fluoxetina	18
laxante	1
usava	2
tomando	70
tóxico	1
morrer	17
bi	3
profenid	3
depende	6
infecção	2
td	9
kkkkkkkkkkkk	1
mt	37
problema	11
22	3
23	2
40	10
agr	10
fala	6
receitamos	1
consultório	1
escreve	1
vó	7
ate	14
cachorro	2
nervoso	2
fumar	7
tente	3
soluções	1
naturais	1
bispomagalhaes	1
09	2
analgesicos	1
podem	13
causar	18
depend	2
ncia	4
abacate	1
ingira	1
fritando	2
mente	6
resistirmos	1
estomago	54
masculino	1
ar	8
pura	2
passaporte	2
compulsão	2
iria	1
fazer	41
conrad	1
rinite	4
aguardando	2
upa	1
aparentemente	3
diminuir	16
falando	3
sério	5
trigliceridios	1
nd	7
haver	1
alguma	15
d	41
acompanhada	1
sintomas	24
juntos	8
loratadina	15
definem	1
palidez	2
exaustão	2
crónica	5
inflamatório	24
né	21
ótimo	22
gente	31
poucos	5
redacaoespirita	4
https	9
br	21
artigo	2
amarela	8
pro	32
tocantins	1
algueeeeem	1
pai	4
levava	1
justo	1
final	3
semana	24
capsula	2
aparelho	6
serve	36
testar	1
rícino	4
evitar	11
diariamente	2
manter	3
funcionando	2
horários	1
certamente	1
consegui	4
comer	69
amoxicilina	11
funfando	2
slc	2
cabeça	99
coceira	8
ajudou	3
afu	3
seloco	1
mó	2
aguentando	7
antialérgico	8
tds	6
novalgina	4
lá	11
faxina	1
remedinho	3
varrer	1
cinco	1
lixar	1
tudo	37
vi	3
youtube	2
passando	2
tylenol	12
chego	2
antiinflamatório	4
15	3
amo	8
transformarei	1
personificação	1
certo	4
trouxe	3
enfartar	1
antiinflamatórios	6
ai	49
causando	4
ouvi	4
dizer	4
corta	4
fome	49
receitou	6
aliás	2
capeta	1
diminuiu	3
levou	3
envenenamento	1
fácil	4
rolê	1
vdd	1
lugar	6
estaria	1
desculpa	2
emoção	2
colocava	2
bolhas	2
benzocaína	1
sair	6
entro	10
alérgica	5
anal	5
mal	29
cabeca	2
contem	2
lexotan	2
encho	2
rabo	1
naramig	5
qualé	2
acabando	2
anticorpo	1
responsável	1
bons	3
quero	22
algo	12
faça	2
ficando	10
coluna	11
quadris	4
84	4
favor	6
dorflex	22
caralhos	1
fdp	4
achou	2
bêbada	4
soro	10
mil	10
ritalina	1
disse	13
importante	5
aliado	5
desidratação	2
causada	15
diarreia	14
dr	3
taiguara	3
tfd	3
consultoriomedico	3
news	5
zinco	7
desidrata	3
c3	4
a7	2
a3o	2
indicado	7
pacientes	5
óleo	5
côco	2
ansioso	1
deve	24
sido	1
ficou	3
descobrir	4
criada	1
min	6
dente	9
suave	1
vão	3
mandar	3
miserávi	1
povo	1
soltando	1
jamais	2
usem	2
isotretinoina	2
alcóolico	2
apresento	1
nenhuma	5
almocei	2
primeiro	1
dramin	16
acido	6
mefenamico	6
dei	11
enjoo	17
espero	14
amenize	1
eduarda	1
fazendo	10
rir	1
kkk	9
showzinho	1
ódio	2
seila	1
uns	18
60	7
chiclete	1
conseguir	6
starter	18
pack	18
vitamina	36
jaja	3
porra	13
continua	12
tramal	3
sinto	22
vivo	5
doente	6
cheia	7
aijskmcla	1
sdds	5
estresse	10
359	1
70	5
homens	1
67	1
apneia	6
grave	3
iah	1
49	1
mostra	2
benefício	1
der	1
dissolvida	1
copo	4
tchau	1
200	3
aerolin	2
perto	6
usado	6
maioria	1
inflamações	1
idosos	1
inúmeras	1
osteopatias	1
adianta	6
amidalas	1
manchas	2
desentope	1
pia	1
bate	6
mto	7
pensando	5
700	2
ve	5
karaoteca	1
tocou	1
work	2
esqueci	10
ufpa	1
existia	2
similar	1
descobri	7
piora	7
toc	3
parece	21
sob	4
edredom	1
telha	2
gota	3
culto	3
iurd	3
ninguém	7
merece	3
calor	13
inflamatorio	1
etc	21
ficar	36
dica	8
normal	5
1dipirona	1
apaguei	1
diversas	1
terceiro	1
cada	7
8h	5
banda	1
após	3
intolerante	1
lactose	2
glúten	1
vamos	6
aa	1
essencial	2
qro	1
prescrevendo	2
lítio	4
inclusive	10
sabia	24
mandou	10
c.	12
tentar	22
claro	8
devo	8
doida	6
lábio	2
poluição	4
polaramine	2
ajuda	40
salva	2
azia	57
50	11
caxumba	4
mo	1
seguintes	1
opçoes	1
neutralizar	1
ldl	1
velho	1
bolsa	8
melhorara	1
dores	15
salvou	7
ajudava	1
cílios	5
celulite	4
acne	6
funciona	10
vix	2
pt	7
beleza	5
537169	2
oleo	2
cilios	2
pomada	7
glicerina	2
morre	3
oficina	1
telhas	1
voltava	1
brighton	1
aliviasse	2
sentia	2
desmaia	1
hospital	13
usa	2
lipidios	2
cresce	2
musculo	2
fraco	2
insuficiencia	2
perda	2
urina	2
pouca	3
sal	7
fármacos	2
budesonida	1
popular	2
anticonecional	1
dura	3
horinha	1
dai	6
apelido	1
tome	4
laranja	4
culpa	6
combate	9
retinóico	1
tretinoína	1
buscar	2
cai	5
libido	6
trombose	1
novinha	1
qualquer	21
tiabeth	2
index	2
php	4
2015	2
08	8
06	2
genteel	2
nova	3
lanceta	2
realizar	2
testes	2
alta	19
bendita	2
pulmão	4
corre	7
veias	5
mata	6
coração	17
lenta	2
gotas	15
acalmar	3
pior	15
refluxo	10
98	2
87	2
gado	2
amiga	21
procura	7
fique	3
atenta	2
longo	1
sentr	1
pesado	5
fluoxetinano	1
sus	1
fiz	9
exame	5
qnd	8
núcleo	1
acumbens	1
risperidona	4
tdahcriancasquedesafiam	2
01	3
tdah	2
conservadores	1
carinho	1
paroxetina	12
isolação	1
injetável	1
fzr	1
insuportavel	1
30	4
chapeco	1
todo	24
reflexo	1
fraqueza	6
guardado	1
pqe	1
miguel	1
li	4
erro	1
atinge	1
nível	4
master	2
1000	1
louca	3
esperando	3
fiquei	15
parecendo	5
avatar	1
negócio	3
namorada	1
nesses	4
momentos	5
amoxilina	10
advil	3
mano	5
sujei	1
jaleco	1
orientação	1
exemplo	6
começo	4
ovários	2
policísticos	2
colesterol	10
triglicerídeos	2
alto	4
resistência	3
insulínica	2
úrico	2
ácido	5
inflamatórios	4
esteróides	2
resisto	2
bravamente	2
chorei	3
facul	1
excesso	31
debilidade	2
viadagem	1
boiolagem	1
baitolagem	1
fatores	1
querendo	5
lágrimas	1
i	2
love	1
comi	5
cê	3
poesia	1
inocência	1
mina	3
ruim	18
quanto	10
escapar	1
sim	30
deveria	1
continuado	1
manu	1
ng	1
qt	1
toda	26
ciume	1
trato	1
emprestar	1
princesa	1
viagem	1
compro	3
aprendo	1
aff	2
pensar	7
alô	2
picos	1
animal	1
alec	1
matar	7
próxima	5
crise	39
jogar	3
pelada	1
kkkkk	6
comecei	11
amanha	3
internet	3
100	5
impuro	1
adere	1
forma	6
camada	1
pardacenta	1
chaminés	1
estudassem	1
barraca	1
ato	1
beijar	3
aumenta	10
níveis	14
alcoólicos	1
misericórdia	1
vomitar	2
adiantando	1
procurar	2
setor	1
chuchu	1
compressa	4
portalnoar	1
voce	3
puder	1
livrar	4
cocaina	1
picada	1
pesquisadores	2
desenvolvem	2
evoluí	1
urovit	1
tb	8
eficaz	12
terapia	3
crohn	1
a.	25
gostei	1
vídeo	2
youtu	7
be	7
qu	1
pod9je0w	1
verdade	3
síndrome	2
coxas	2
cheio	4
sinuste	2
proflam	1
sobrancelha	1
caia	1
alguns	10
medicamentos	10
alimentos	3
contêm	3
sensação	9
clonazepam	1
fazia	2
hortelã	1
erva	2
doce	6
tirar	29
colocar	6
zolpidem	11
abaixe	1
extremos	1
demora	2
24	3
48h	1
começar	6
agir	2
absolutellyputaço	1
muuuito	2
vejo	4
caro	2
gera	3
grita	2
zikatop	1
tremendo	2
vixi	1
odeio	11
pessoas	11
precisando	4
crônica	10
associada	2
alterações	3
metabolismo	2
corassaum	1
acelerado	3
salada	2
cheik	1
jante	1
faço	8
hidro	1
pilates	1
emagreco	1
grama	1
má	34
digestão	4
enjôo	11
vei	3
xylocaina	1
cm	21
payot	1
tristeza	20
mundo	6
quatro	3
comprimidos	6
c	37
sai	6
além	13
inflamação	7
cad	3
oremos	2
puts	2
coisas	9
rsrrs	1
limpar	1
fogão	1
melhorar	9
cha	1
realmente	5
alívio	4
cérebro	9
afastar	1
bêbado	2
contorcendo	3
curei	1
liberação	6
horrível	16
droga	20
tique	1
cascas	1
sangrar	2
sobre	2
plaquetas	1
90	2
desmaiar	1
torna	1
impossivel	1
normalmente	5
redução	1
ligadão	1
injetando	1
caracterizada	15
elevação	11
ajudar	10
ótimos	2
tomado	13
eritromicina	1
vonau	3
flash	3
caralho	8
demonio	2
problemas	6
respiratórios	6
banhos	2
carbonato	1
esquisita	2
começou	6
falaram	1
comum	1
desenvolver	1
começando	3
projeto	1
cagado	1
terminar	1
morna	3
acidez	2
acham	2
cloreto	6
sódio	9
ureia	4
composição	3
tecido	1
estará	1
flor	3
dobrei	1
dose	9
pos	3
op	1
la	7
bota	1
empunhando	1
macheza	1
talvez	1
substituir	1
mulher	5
fraca	5
mta	6
alzheimer	3
andropausa	11
consultasemapas	3
cansaco	2
cansaço	4
testosterona	8
fé	1
enquanto	6
direito	6
melhorou	2
fitas	1
agulhas	1
achei	8
maravilhoso	5
dormi	5
e.	3
m	9
salve	1
parado	1
acontece	7
campanha	1
novembro	1
fudida	2
pfvr	2
exatamente	1
gosta	3
diazepan	3
valeriana	1
captopril	3
intervalo	1
suporto	3
agravada	2
dozinha	1
smyrna	1
groguinha	1
resolva	4
chamado	9
fernega	1
canal	2
pensa	4
opa	1
querido	1
diabete	2
todas	5
cores	1
sexta	7
haha	2
11	4
5	13
25	7
marcely	1
consigo	7
três	3
versões	1
divertida	1
conselheira	1
depressiva	1
ataque	3
digam	1
aguentam	1
ensinei	1
foda	18
lindo	4
recuperando	1
decência	1
vive	3
nenhum	16
aceito	2
emprestado	1
casos	4
afita	1
pegar	5
pegando	1
denuncie	2
novo	11
tais	2
estress	6
partido	4
uso	20
ressaca	4
moral	7
feliz	3
acordada	3
afta	10
resumao	2
adolescente	1
entra	6
explode	2
organismo	8
provoca	6
arder	2
insuportável	8
hidrate	1
beba	1
dayse	3
anulam	1
eficiência	1
barato	5
anfetamina	1
acetilcolina	1
nicotinico	1
muscarinico	1
n.	20
cansada	1
aplica	3
10mim	4
2dias	2
ce	6
causou	3
suba	1
fose	1
un	1
tinhca	1
caminha	1
desejo	3
pecado	1
descarrega	1
próprio	4
gosto	19
cima	8
café	22
acabo	1
dopando	1
volta	4
betametasona	6
nome	6
vítor	1
hugo	1
encher	2
sobe	2
escrito	2
autora	1
melinda	1
salisbury	1
portal	1
caracteriza	1
hiperglicemia	1
ultimamente	3
mamando	1
engole	3
pqp	8
dependente	1
entubado	1
bromazepam	1
espinafre	1
verdura	1
rica	3
aminoácidos	1
boa	14
fonte	1
minerais	1
função	2
aumento	12
hormônio	7
progesterona	1
fb	1
4zbg9l3	1
subway	1
inimigo	1
detestava	2
textura	2
lama	2
acordo	4
ridícula	2
lembro	1
parei	6
uai	2
app	1
noticia	2
196786	1
contrario	1
shtml	2
vícios	2
fumo	3
fumantes	2
tratava	1
animais	1
criança	3
meninas	2
sabiam	4
coco	3
virou	2
antinflamatorio	1
analgésico	10
paro	7
abaixa	11
completamente	8
imunidade	9
enxaqueca	19
médicos	1
sempre	16
falavam	1
tetano	2
mei	1
braco	1
duro	1
dolorido	1
doorroorrrr	1
salvar	2
ler	1
bula	4
zilhões	1
continuar	4
nebulização	1
supera	1
corno	6
frio	18
melhorei	2
engoli	1
perguntei	1
composto	5
improvável	2
complicações	2
oseltamivir	1
derrame	1
pah	1
jogo	2
hr	3
entrevistas	1
emprego	1
virada	1
virtual	2
podiam	2
lado	3
metabólica	3
decorrente	1
anormal	4
necessito	1
morreeeendo	1
outros	3
antibióticos	1
matado	1
galactose	1
arranja	1
servia	1
começa	4
doer	6
baixar	7
levam	1
over	2
the	3
counter	2
without	2
prescription	2
tamoxifen	2
tamoxifeno	1
agra	1
maconha	4
moderador	1
humor	5
amitriptilina	4
prevenir	6
sementes	1
abóbora	1
ajudam	5
obrigado	2
insônia	19
sonolência	8
boca	15
náusea	4
exaustao	1
virar	1
noites	3
assistindo	1
series	1
trabalhando	1
espirrar	1
dê	4
suando	2
6	16
meses	6
idade	1
sofrer	1
emagrece	6
come	5
acaba	13
abdomina	2
umbigo	2
abaixo	1
tempo	15
motivos	7
vendo	2
estudar	2
cadê	11
chocada	1
amém	1
acontecido	1
colaboraram	1
queria	10
litros	4
diabético	4
aferir	1
vivendo	5
gnt	1
tiro	6
olhar	5
kd	2
desgraçada	7
venlafaxina	5
375	2
comparada	1
beber	18
paninho	1
úmido	1
verão	2
conversar	1
passava	5
homem	2
gastroesofágico	2
eufórica	1
recuperei	1
71938292	1
tipos	1
buscopan	31
ibupril	4
estomazil	2
conheça	11
formas	4
tratamentos	4
berbrrbbrhbrhbrhr	1
duas	7
durante	9
espumando	1
parou	4
pegou	1
valendo	1
abstinência	9
esquecido	2
gritando	3
bora	2
tacar	1
inverno	3
tpm	3
cagada	3
dermatite	2
rosácea	1
tou	4
herbert	1
induzida	1
buscofem	1
arrepiada	1
posto	4
consumido	1
galera	2
tirando	3
saco	2
inteiro	5
utilizado	2
epilepsia	2
mudou	1
cheios	1
cerebro	2
produz	4
receptores	2
qd	2
salvação	2
cantos	1
apenas	4
tratar	4
diabetes	9
queda	5
amenizar	9
virá	4
naridrin	4
funcionava	3
agua	7
ibiprofeno	2
dormido	2
d.	9
momento	6
consegue	8
confusão	1
ia	12
desinflamar	4
k	40
reclama	1
ahh	2
barra	3
chocolate	4
cama	5
acorde	1
ergometrina	6
hemorragia	6
antifúngicos	9
antiácidos	9
entonox	9
ig	9
k.	22
synespramid	9
metoclopramida	9
dolantina	4
alumbramiento	2
vómito	4
solución	4
ultra	2
r	3
mx	2
dochtm	2
31222	2
htm	2
l.	2
systemofasuco	2
açucar	2
ah	6
bá	1
massagem	1
jahnocamando	1
xilocaina	1
botar	3
dna	5
instituto	6
nacional	6
doenças	7
infecciosas	4
segunda	1
literatura	1
rotina	1
teste	5
rezar	1
codeína	2
conhecido	3
tylex	4
fosfato	1
papelão	1
feito	3
atacou	10
micose	1
sabonetes	2
camarão	1
metal	1
suficiente	2
descubra	1
exercício	1
tmb	1
entrando	2
vinda	1
saiba	2
cavernal	2
right	1
now	1
mds	5
quis	1
q.	2
desencadiei	2
pergunta	2
sla	3
ne	5
cataflan	2
tendinite	1
marido	2
hector	1
babenco	1
gata	1
teto	5
eis	2
resultado	10
infernal	4
colírio	1
am	1
supus	1
gastar	1
fortuna	1
ano	5
falar	3
dúzia	1
lembrar	3
junto	7
unidos	1
magico	2
baratinho	2
chamo	3
devido	4
orgulho	1
meudeus	1
cheira	2
intestinal	3
bulimia	1
crl	1
sofro	3
duplo	1
ando	2
equipo	1
porem	4
pozinho	1
fortissimo	1
tomba	1
porém	16
generalizada	1
descontada	1
outra	9
sugestão	1
vinagre	2
bochechar	1
mexeu	1
cmg	1
substância	3
reduz	5
estados	1
dormiu	1
amigos	2
dizendo	3
medir	5
torcendo	2
bomba	3
vinho	2
sentido	5
tar	1
caramba	4
capsaicina	1
alguem	4
atingir	1
apocalíptico	1
plantão	3
nuca	3
cachorra	1
289	2
pés	2
arcoxia	2
piroxcan	1
hormonas	2
associadas	2
antitetânica	1
mandada	1
gostosinho	1
imagina	6
sede	1
chega	3
esc	1
escitalopram	3
funcionar	4
preparar	4
.	11
madrugada	9
neomicina	2
temperar	1
frango	1
encima	1
chapa	3
melhore	1
bicho	3
alimentação	32
bebês	1
frança	1
recomendar	1
atrasadoc	1
dependencia	3
deja	1
ni	1
crtz	2
parte	6
disso	6
morro	11
va	1
ferrei	1
comida	2
neosaldina	9
unico	5
estimulando	1
pensamentoe	1
omeoprazol	1
manha	5
pepsamar	1
insisto	1
entupo	2
metade	1
melatonina	1
dorzinha	2
chata	3
braço	15
sodio	12
clareia	2
dentes	4
bochechos	1
qndo	3
morno	1
barulho	1
chuva	2
citalopram	1
baixou	2
contrada	1
piorou	3
costas	7
demorei	1
1h30	1
radiografia	1
caixa	11
existe	6
rapaz	3
represa	1
violência	1
guarda	1
tvcamara	1
crescer	3
cuidar	1
lista	3
sonrisal	1
cris	6
digesan	8
inderal	1
melhorado	2
afetou	1
mau	1
desconforto	2
arrumar	1
relacionadas	1
felicidade	5
melhorava	1
precisa	9
origem	3
seres	1
humanos	2
doq	1
dependência	9
alcool	2
drogas	6
uísque	2
trabalhar	2
taurina	1
livrai	1
bicarbonato	5
nimesubal	1
catalisador	3
dehalogenação	3
desidro	1
halogenação	1
koh	1
medicamento	16
gabriel	1
tremedeira	3
chegar	1
rio	3
menas	1
tonta	1
atroveran	4
tandrilax	5
norfloxacino	3
sistema	2
acompanhar	2
adivil	1
chegou	3
febrão	2
m.	2
coragem	2
comentei	1
aine	2
curou	1
thanks	1
god	2
escroto	1
alérgico	2
algum	13
fones	1
ouvidos	1
destruiu	1
básico	2
trata	1
tramadol	6
dão	6
resolveria	1
pffff	1
beijo	2
timeline	1
infernos	4
relação	2
espinhas	6
prepare	2
insônias	2
fodeu	1
natural	13
indico	4
migu	2
dou	1
segundos	1
sol	3
temperatura	4
neste	3
lucas	1
sozinha	2
sepa	1
certa	1
reinaldo	1
jogava	1
ausência	1
sumiu	4
contar	1
mentira	1
feio	2
ninguem	1
substitui	1
feira	1
infantil	4
mili	1
colher	6
cinomose	16
canina	16
fases	16
ribavirina	14
comprerural	9
doenca	9
conheca	9
claracmiranda	11
pzm21	3
causaria	3
maldito	2
cp	1
exames	1
ok	4
obrigou	6
linda	2
mae	6
qm	3
biológica	1
produzir	4
endorfina	1
obrigada	3
segura	1
siso	3
dentro	6
diet	1
vitao	1
leite	7
lacta	2
bater	3
horrivel	1
ingeriu	1
sind	1
panico	2
vários	3
vidrinho	2
daquele	2
recomendavel	1
questão	1
ética	1
cientifica	1
financeira	1
justificam	1
indicações	1
louco	2
foco	3
fogo	2
banana	2
deusa	1
chamada	4
vez	31
frita	1
chapada	2
simplesmente	2
contém	10
tatuar	1
xilocaína	4
abuso	1
absorvente	2
band	4
aid	2
borrachinha	2
muitíssimo	1
